id	numPatients	name	source	subtype	mutGenes	patients	pval	expected	n
GO:0008217	3	regulation of blood pressure	go	BP	MYH6,NPR2	NP11,NP16,NP19	0.303	1.966	1000
GO:0003014	1	renal system process	go	BP	SLC4A5	NP16	0.303	0.366	1000
GO:0043200	2	response to amino acid	go	BP	GLRA3,SLC1A2	NP11,NP19	0.304	1.102	1000
GO:0032525	1	somite rostral/caudal axis specification	go	BP	SMAD4	NP17	0.304	0.39	1000
GO:0050807	1	regulation of synapse organization	go	BP	KLK8	NP19	0.304	0.361	1000
GO:0060068	1	vagina development	go	BP	ESR1	NP11	0.304	0.387	1000
GO:0071435	1	potassium ion export	go	BP	KCNE1	NP11	0.304	0.371	1000
GO:0001837	2	epithelial to mesenchymal transition	go	BP	SNAI1,TGFBR1	NP17,NP19	0.305	1.116	1000
GO:0032212	2	positive regulation of telomere maintenance via telomerase	go	BP	MAP3K4,WRAP53	NP11,NP17	0.305	1.129	1000
GO:0010762	1	regulation of fibroblast migration	go	BP	PRR5L	NP19	0.305	0.363	1000
GO:0048745	1	smooth muscle tissue development	go	BP	FOXP2	NP12	0.305	0.375	1000
GO:0033674	1	positive regulation of kinase activity	go	BP	NBN	NP10	0.306	0.375	1000
GO:0016485	3	protein processing	go	BP	ADAM10,ADAMTS13,ADAMTS2,GLI3,MMP14	NP11,NP17,NP19	0.307	2.018	1000
GO:0031000	1	response to caffeine	go	BP	RYR2	NP19	0.307	0.387	1000
GO:0035646	1	endosome to melanosome transport	go	BP	AP1M1	NP01	0.307	0.399	1000
GO:0051272	1	positive regulation of cellular component movement	go	BP	TGFBR1	NP19	0.307	0.373	1000
GO:0030513	2	positive regulation of BMP signaling pathway	go	BP	SMAD4,ZNF423	NP11,NP17	0.308	1.099	1000
GO:0003181	1	atrioventricular valve morphogenesis	go	BP	ZFPM1	NP11	0.308	0.369	1000
GO:0032835	1	glomerulus development	go	BP	VANGL2	NP19	0.308	0.382	1000
GO:0042493	6	response to drug	go	BP	COL18A1,CYP2E1,GNAS,NKX6-1,PTEN,PTN,SLC12A5,SLC1A2,TNFRSF11B,TP73	NP10,NP11,NP12,NP16,NP17,NP19	0.309	4.948	1000
GO:0000463	1	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	go	BP	GTPBP4	NP11	0.309	0.384	1000
GO:0010820	1	positive regulation of T cell chemotaxis	go	BP	ADAM10	NP11	0.309	0.377	1000
GO:0061072	1	iris morphogenesis	go	BP	HIPK2	NP11	0.309	0.386	1000
GO:0034765	4	regulation of ion transmembrane transport	go	BP	CACNA1E,CACNA1H,CACNA2D4,KCNG4,KCNH1,KCNH8,KCNMA1	NP11,NP12,NP16,NP17	0.31	2.927	1000
GO:0030334	3	regulation of cell migration	go	BP	ADGRG3,CXCR4,LAMA1,LAMA4	NP11,NP16,NP19	0.31	1.996	1000
GO:0010763	1	positive regulation of fibroblast migration	go	BP	ARHGEF7	NP11	0.31	0.378	1000
GO:0051775	1	response to redox state	go	BP	RYR2	NP19	0.31	0.388	1000
GO:0061001	1	regulation of dendritic spine morphogenesis	go	BP	PPP1R9A	NP17	0.31	0.384	1000
GO:0086009	1	membrane repolarization	go	BP	KCNE1	NP11	0.31	0.372	1000
GO:0008016	2	regulation of heart contraction	go	BP	CACNA1H,MYH6	NP11,NP19	0.312	1.113	1000
GO:0021549	2	cerebellum development	go	BP	FOXP2,PTN	NP10,NP12	0.312	1.158	1000
GO:2000300	1	regulation of synaptic vesicle exocytosis	go	BP	RIMS1	NP12	0.312	0.398	1000
GO:0001938	3	positive regulation of endothelial cell proliferation	go	BP	FLT4,PROX1,TGFBR1	NP11,NP16,NP19	0.313	2.015	1000
GO:1902017	1	regulation of cilium assembly	go	BP	ADAMTS16	NP11	0.313	0.379	1000
GO:0006613	1	cotranslational protein targeting to membrane	go	BP	SRPRA	NP16	0.314	0.393	1000
GO:0043507	2	positive regulation of JUN kinase activity	go	BP	MAP3K4,VANGL2	NP11,NP19	0.315	1.139	1000
GO:0060674	1	placenta blood vessel development	go	BP	PKD2	NP11	0.315	0.381	1000
GO:0035136	1	forelimb morphogenesis	go	BP	NIPBL	NP16	0.316	0.382	1000
GO:0046339	1	diacylglycerol metabolic process	go	BP	DGKZ	NP16	0.317	0.38	1000
GO:2000772	1	regulation of cellular senescence	go	BP	NEK4	NP11	0.317	0.396	1000
GO:0030282	2	bone mineralization	go	BP	PTN,SBNO2	NP10,NP11	0.318	1.123	1000
GO:0007168	1	receptor guanylyl cyclase signaling pathway	go	BP	NPR2	NP16	0.318	0.384	1000
GO:0051006	1	positive regulation of lipoprotein lipase activity	go	BP	LMF1	NP12	0.318	0.386	1000
GO:0009584	1	detection of visible light	go	BP	ELOVL4	NP01	0.319	0.398	1000
GO:0060055	1	angiogenesis involved in wound healing	go	BP	B4GALT1	NP12	0.319	0.392	1000
GO:0006515	1	misfolded or incompletely synthesized protein catabolic process	go	BP	YME1L1	NP12	0.32	0.38	1000
GO:0017156	1	calcium ion regulated exocytosis	go	BP	RIMS1	NP12	0.32	0.381	1000
GO:0048596	1	embryonic camera-type eye morphogenesis	go	BP	HIPK2	NP11	0.32	0.404	1000
GO:0070098	3	chemokine-mediated signaling pathway	go	BP	CMKLR1,CXCR4	NP11,NP16,NP19	0.321	2.046	1000
GO:0006605	2	protein targeting	go	BP	AKAP6,YWHAB	NP12,NP19	0.321	1.142	1000
GO:0007417	4	central nervous system development	go	BP	ACAN,NCAN,POU6F2,PRKN,PTEN,RELN,RPS6KA3,SNTG2	NP11,NP12,NP16,NP17	0.322	2.998	1000
GO:0030166	1	proteoglycan biosynthetic process	go	BP	BMPR1B	NP19	0.323	0.399	1000
GO:0032098	1	regulation of appetite	go	BP	HTR4	NP11	0.323	0.397	1000
GO:0046622	1	positive regulation of organ growth	go	BP	IL7	NP11	0.324	0.406	1000
GO:0051918	1	negative regulation of fibrinolysis	go	BP	THBD	NP16	0.324	0.392	1000
GO:0006390	1	transcription from mitochondrial promoter	go	BP	MRPL12	NP16	0.325	0.378	1000
GO:0002031	1	G-protein coupled receptor internalization	go	BP	DNM2	NP16	0.326	0.402	1000
GO:0070911	2	global genome nucleotide-excision repair	go	BP	CHD1L,CUL4A,RNF111	NP11,NP17	0.327	1.157	1000
GO:0043114	1	regulation of vascular permeability	go	BP	BCR	NP11	0.327	0.382	1000
GO:0045446	1	endothelial cell differentiation	go	BP	PTN	NP10	0.327	0.406	1000
GO:0046710	1	GDP metabolic process	go	BP	CARD11	NP11	0.327	0.395	1000
GO:0050884	1	neuromuscular process controlling posture	go	BP	GAA	NP11	0.327	0.385	1000
GO:0070365	1	hepatocyte differentiation	go	BP	PROX1	NP16	0.327	0.387	1000
GO:0040037	1	negative regulation of fibroblast growth factor receptor signaling pathway	go	BP	GPC1	NP11	0.328	0.414	1000
GO:0060968	1	regulation of gene silencing	go	BP	HIST1H3B	NP11	0.328	0.406	1000
GO:0031648	2	protein destabilization	go	BP	PRKN,SENP2	NP01,NP11	0.329	1.178	1000
GO:1901652	1	response to peptide	go	BP	QRFPR	NP11	0.329	0.397	1000
GO:0001890	2	placenta development	go	BP	HSP90AB1,MAP3K4,MC2R	NP11,NP19	0.33	1.163	1000
GO:0030278	1	regulation of ossification	go	BP	INTU	NP11	0.33	0.441	1000
GO:0042416	1	dopamine biosynthetic process	go	BP	GPR37	NP11	0.33	0.411	1000
GO:1903364	1	positive regulation of cellular protein catabolic process	go	BP	MSN	NP16	0.33	0.414	1000
GO:0006366	7	transcription from RNA polymerase II promoter	go	BP	BCL11B,CBFB,ESR1,GLI3,HNF1A,HOXA10,HOXC13,LCORL,MED16,MYBL2,NKX6-1,ONECUT2,POU4F2,POU4F3,POU6F2,RFX6,RUNX1,SMAD4,TFAP2C,TP53,TP73,TRIM24,TRPS1,ZNF141,ZNF831	NP01,NP10,NP11,NP12,NP16,NP17,NP19	0.331	6.026	1000
GO:0006869	3	lipid transport	go	BP	APOBR,SLCO2A1,VLDLR	NP10,NP11,NP19	0.332	2.067	1000
GO:0033169	1	histone H3-K9 demethylation	go	BP	HR	NP11	0.332	0.415	1000
GO:0007035	1	vacuolar acidification	go	BP	ATP6V0A2	NP11	0.333	0.408	1000
GO:0019953	1	sexual reproduction	go	BP	LEPR	NP01	0.333	0.401	1000
GO:0018107	2	peptidyl-threonine phosphorylation	go	BP	HIPK2,TGFBR1	NP11,NP19	0.334	1.203	1000
GO:0046839	1	phospholipid dephosphorylation	go	BP	PLPP3	NP12	0.334	0.424	1000
GO:0050673	1	epithelial cell proliferation	go	BP	KIT	NP16	0.334	0.42	1000
GO:0010811	2	positive regulation of cell-substrate adhesion	go	BP	PTN,VTN	NP10,NP12	0.335	1.184	1000
GO:0007016	1	cytoskeletal anchoring at plasma membrane	go	BP	TLN2	NP01	0.335	0.422	1000
GO:0034116	1	positive regulation of heterotypic cell-cell adhesion	go	BP	FGA	NP11	0.335	0.397	1000
GO:0045176	1	apical protein localization	go	BP	VANGL2	NP19	0.335	0.421	1000
GO:0045724	1	positive regulation of cilium assembly	go	BP	HTT	NP16	0.335	0.402	1000
GO:0021954	1	central nervous system neuron development	go	BP	GABRB1	NP11	0.336	0.421	1000
GO:0030277	1	maintenance of gastrointestinal epithelium	go	BP	MUC2	NP12	0.336	0.432	1000
GO:0009100	1	glycoprotein metabolic process	go	BP	ADAMTS13	NP19	0.337	0.401	1000
GO:0009312	1	oligosaccharide biosynthetic process	go	BP	B4GALT1	NP12	0.337	0.423	1000
GO:0071481	1	cellular response to X-ray	go	BP	DNM2,NIPBL	NP16	0.339	0.398	1000
GO:0090161	1	Golgi ribbon formation	go	BP	GOLPH3	NP16	0.339	0.416	1000
GO:0006119	1	oxidative phosphorylation	go	BP	NIPSNAP2	NP19	0.34	0.423	1000
GO:0045779	1	negative regulation of bone resorption	go	BP	TNFRSF11B	NP19	0.34	0.42	1000
GO:0048872	1	homeostasis of number of cells	go	BP	CDH2	NP11	0.34	0.424	1000
GO:0019725	1	cellular homeostasis	go	BP	MUC17,TNS2	NP11	0.341	0.418	1000
GO:0051279	1	regulation of release of sequestered calcium ion into cytosol	go	BP	TRDN	NP04	0.341	0.412	1000
GO:0001558	3	regulation of cell growth	go	BP	OGFR,TAOK2	NP11,NP12,NP16	0.342	2.093	1000
GO:0045494	2	photoreceptor cell maintenance	go	BP	RP1L1,TULP1	NP11,NP19	0.342	1.212	1000
GO:0030819	2	positive regulation of cAMP biosynthetic process	go	BP	CALCR,MC2R	NP11,NP19	0.344	1.232	1000
GO:0014075	1	response to amine	go	BP	ADAMTS13	NP19	0.345	0.424	1000
GO:0030199	2	collagen fibril organization	go	BP	ADAMTS2,COL14A1,TGFBR1	NP11,NP19	0.346	1.244	1000
GO:0033147	1	negative regulation of intracellular estrogen receptor signaling pathway	go	BP	CRIPAK	NP12	0.346	0.437	1000
GO:0042551	1	neuron maturation	go	BP	CLN5	NP10	0.346	0.43	1000
GO:0071902	2	positive regulation of protein serine/threonine kinase activity	go	BP	HSP90AB1,TELO2	NP11,NP16	0.347	1.22	1000
GO:2001237	2	negative regulation of extrinsic apoptotic signaling pathway	go	BP	HTT,TGFBR1	NP16,NP19	0.347	1.256	1000
GO:0042511	1	positive regulation of tyrosine phosphorylation of Stat1 protein	go	BP	KIT	NP16	0.347	0.448	1000
GO:0042574	1	retinal metabolic process	go	BP	ALDH1A3	NP10	0.348	0.445	1000
GO:0045945	1	positive regulation of transcription from RNA polymerase III promoter	go	BP	CHD8	NP19	0.348	0.441	1000
GO:0000381	2	regulation of alternative mRNA splicing, via spliceosome	go	BP	RBFOX1,RBFOX3,SRRM4	NP11,NP19	0.349	1.242	1000
GO:0048016	1	inositol phosphate-mediated signaling	go	BP	ITPR3	NP16	0.349	0.433	1000
GO:0007588	2	excretion	go	BP	CLCN5,KIRREL1	NP11,NP17	0.35	1.257	1000
GO:0009058	1	biosynthetic process	go	BP	ALDH1L1	NP11	0.35	0.44	1000
GO:0022617	3	extracellular matrix disassembly	go	BP	ACAN,ADAM10,MMP14,MMP9	NP11,NP17,NP19	0.351	2.151	1000
GO:0009950	1	dorsal/ventral axis specification	go	BP	SENP2	NP01	0.351	0.441	1000
GO:0045745	1	positive regulation of G-protein coupled receptor protein signaling pathway	go	BP	PTGDR2	NP16	0.351	0.433	1000
GO:0045184	2	establishment of protein localization	go	BP	CEP55,MCC	NP11,NP19	0.352	1.284	1000
GO:0097067	1	cellular response to thyroid hormone stimulus	go	BP	KIT	NP16	0.352	0.443	1000
GO:0006897	4	endocytosis	go	BP	DNM2,LRP2,RAB7A,SNX32,STEAP2,WIPF3	NP01,NP11,NP12,NP16	0.353	3.092	1000
GO:0061025	2	membrane fusion	go	BP	DNM2,RIMS1	NP12,NP16	0.353	1.199	1000
GO:0003198	1	epithelial to mesenchymal transition involved in endocardial cushion formation	go	BP	SMAD4,SNAI1	NP17	0.353	0.447	1000
GO:0042417	1	dopamine metabolic process	go	BP	PRKN	NP11	0.354	0.429	1000
GO:0009303	1	rRNA transcription	go	BP	POLR1B	NP16	0.355	0.438	1000
GO:0021670	1	lateral ventricle development	go	BP	DNAH5	NP17	0.355	0.422	1000
GO:0043616	1	keratinocyte proliferation	go	BP	KLK8	NP19	0.355	0.45	1000
GO:0042592	1	homeostatic process	go	BP	PKHD1	NP11	0.356	0.433	1000
GO:0050868	1	negative regulation of T cell activation	go	BP	DUSP22	NP19	0.356	0.445	1000
GO:0051156	1	glucose 6-phosphate metabolic process	go	BP	HKDC1	NP11	0.357	0.424	1000
GO:0045744	1	negative regulation of G-protein coupled receptor protein signaling pathway	go	BP	YWHAB	NP12	0.358	0.438	1000
GO:0010717	1	regulation of epithelial to mesenchymal transition	go	BP	TGFBR1	NP19	0.359	0.441	1000
GO:0036066	1	protein O-linked fucosylation	go	BP	ADAMTS13	NP19	0.359	0.447	1000
GO:0048646	1	anatomical structure formation involved in morphogenesis	go	BP	TRPS1	NP17	0.359	0.458	1000
GO:0071712	1	ER-associated misfolded protein catabolic process	go	BP	POMT2	NP11	0.359	0.451	1000
GO:0030326	2	embryonic limb morphogenesis	go	BP	HOXA10,SP8	NP16,NP17	0.36	1.304	1000
GO:0071498	1	cellular response to fluid shear stress	go	BP	PKD2	NP11	0.36	0.445	1000
GO:0001503	3	ossification	go	BP	DSPP,MMP9,NPR2,RUNX1	NP11,NP12,NP16	0.361	2.172	1000
GO:0006814	3	sodium ion transport	go	BP	SCN4B,SLC12A1	NP11,NP16,NP19	0.361	2.195	1000
GO:0070989	1	oxidative demethylation	go	BP	CYP2C9	NP11	0.361	0.46	1000
GO:0002687	1	positive regulation of leukocyte migration	go	BP	ITGA2B	NP01	0.362	0.488	1000
GO:0051764	1	actin crosslink formation	go	BP	ACTN1	NP12	0.362	0.452	1000
GO:0071805	4	potassium ion transmembrane transport	go	BP	KCNE1,KCNG4,KCNH1,KCNH8,KCNIP1,KCNMA1,KCNMB3,KCNT1,PKD2,SLC12A5	NP11,NP12,NP16,NP17	0.363	3.11	1000
GO:0030007	1	cellular potassium ion homeostasis	go	BP	KCNMA1	NP12	0.363	0.434	1000
GO:0030208	1	dermatan sulfate biosynthetic process	go	BP	NCAN	NP11	0.363	0.47	1000
GO:0045086	1	positive regulation of interleukin-2 biosynthetic process	go	BP	CARD11,CD80	NP11	0.363	0.442	1000
GO:0098779	1	mitophagy in response to mitochondrial depolarization	go	BP	PRKN	NP11	0.363	0.455	1000
GO:0045078	1	positive regulation of interferon-gamma biosynthetic process	go	BP	ZFPM1	NP11	0.364	0.465	1000
GO:0032026	1	response to magnesium ion	go	BP	FGF23,TNFRSF11B	NP19	0.365	0.449	1000
GO:0045778	1	positive regulation of ossification	go	BP	NIPBL	NP16	0.365	0.451	1000
GO:0030595	1	leukocyte chemotaxis	go	BP	LYST	NP16	0.366	0.454	1000
GO:0031116	1	positive regulation of microtubule polymerization	go	BP	SLAIN2	NP11	0.366	0.452	1000
GO:0006957	1	complement activation, alternative pathway	go	BP	CFH	NP19	0.367	0.473	1000
GO:0007009	1	plasma membrane organization	go	BP	FAT4	NP01	0.367	0.456	1000
GO:0031629	1	synaptic vesicle fusion to presynaptic active zone membrane	go	BP	STX1B	NP12	0.367	0.47	1000
GO:0033572	2	transferrin transport	go	BP	ATP6V0A2,DNM2	NP11,NP16	0.368	1.263	1000
GO:0008334	1	histone mRNA metabolic process	go	BP	ZNF473	NP17	0.368	0.461	1000
GO:0042994	1	cytoplasmic sequestering of transcription factor	go	BP	PKD2	NP11	0.369	0.485	1000
GO:0060334	1	regulation of interferon-gamma-mediated signaling pathway	go	BP	HSP90AB1	NP11	0.37	0.481	1000
GO:0008333	2	endosome to lysosome transport	go	BP	HMGXB4,RAB7A	NP11,NP19	0.373	1.277	1000
GO:0030818	1	negative regulation of cAMP biosynthetic process	go	BP	AKAP6	NP19	0.373	0.494	1000
GO:0042136	1	neurotransmitter biosynthetic process	go	BP	CHAT	NP01	0.374	0.457	1000
GO:1904707	1	positive regulation of vascular smooth muscle cell proliferation	go	BP	MMP9	NP11	0.374	0.463	1000
GO:0009411	2	response to UV	go	BP	CIRBP,MSH6	NP11,NP16	0.375	1.296	1000
GO:0010977	2	negative regulation of neuron projection development	go	BP	CRMP1,NR2F1,STX1B	NP11,NP12	0.375	1.323	1000
GO:0019933	2	cAMP-mediated signaling	go	BP	ADCY4,ADCY9,AKAP6	NP11,NP19	0.375	1.301	1000
GO:0016024	1	CDP-diacylglycerol biosynthetic process	go	BP	AGPAT3	NP16	0.375	0.474	1000
GO:0071872	1	cellular response to epinephrine stimulus	go	BP	RYR2	NP19	0.375	0.482	1000
GO:0043069	1	negative regulation of programmed cell death	go	BP	KIT	NP16	0.376	0.498	1000
GO:0044241	1	lipid digestion	go	BP	LMF1	NP12	0.376	0.482	1000
GO:0045197	1	establishment or maintenance of epithelial cell apical/basal polarity	go	BP	VANGL2	NP19	0.376	0.49	1000
GO:0007210	1	serotonin receptor signaling pathway	go	BP	HTR4	NP11	0.377	0.484	1000
GO:0042738	1	exogenous drug catabolic process	go	BP	CYP2C9	NP11	0.377	0.449	1000
GO:0046323	1	glucose import	go	BP	HNF1A	NP11	0.377	0.478	1000
GO:0008202	2	steroid metabolic process	go	BP	CYP2C9,CYP2E1	NP11,NP16	0.378	1.339	1000
GO:0000002	1	mitochondrial genome maintenance	go	BP	OPA1	NP11	0.378	0.475	1000
GO:0007064	1	mitotic sister chromatid cohesion	go	BP	NIPBL	NP16	0.378	0.49	1000
GO:0090303	1	positive regulation of wound healing	go	BP	VTN	NP12	0.378	0.471	1000
GO:0016180	1	snRNA processing	go	BP	INTS6	NP11	0.38	0.481	1000
GO:0030837	1	negative regulation of actin filament polymerization	go	BP	FHOD3	NP11	0.38	0.476	1000
GO:2000273	1	positive regulation of receptor activity	go	BP	MED16	NP12	0.38	0.478	1000
GO:2000505	1	regulation of energy homeostasis	go	BP	LEPR	NP01	0.38	0.462	1000
GO:0002526	1	acute inflammatory response	go	BP	B4GALT1	NP12	0.381	0.48	1000
GO:0046834	1	lipid phosphorylation	go	BP	DGKZ	NP16	0.381	0.482	1000
GO:0051693	1	actin filament capping	go	BP	SPTB	NP12	0.381	0.471	1000
GO:0061014	1	positive regulation of mRNA catabolic process	go	BP	PRR5L	NP19	0.382	0.486	1000
GO:0010951	4	negative regulation of endopeptidase activity	go	BP	A2ML1,CAST,ITIH5,PZP,VTN	NP01,NP11,NP12,NP16	0.383	3.126	1000
GO:0034968	1	histone lysine methylation	go	BP	SETDB1	NP17	0.383	0.511	1000
GO:0060389	1	pathway-restricted SMAD protein phosphorylation	go	BP	TGFBR1	NP19	0.383	0.479	1000
GO:0006296	2	nucleotide-excision repair, DNA incision, 5'-to lesion	go	BP	CHD1L,CUL4A	NP11,NP17	0.384	1.299	1000
GO:0001678	1	cellular glucose homeostasis	go	BP	HKDC1	NP11	0.385	0.47	1000
GO:0006629	4	lipid metabolic process	go	BP	AOAH,GDPD5,LRP2,PLCL1,PLPP3,PNLIPRP1,RBP3	NP01,NP11,NP12,NP17	0.386	3.17	1000
GO:0009395	1	phospholipid catabolic process	go	BP	PLCG1	NP16	0.386	0.512	1000
GO:0051310	1	metaphase plate congression	go	BP	NDC80	NP16	0.386	0.479	1000
GO:0055085	5	transmembrane transport	go	BP	ABCA13,SLC22A20P,SLC44A3,SLC46A3,SLC6A5	NP01,NP04,NP11,NP12,NP17	0.387	4.147	1000
GO:0007223	2	Wnt signaling pathway, calcium modulating pathway	go	BP	PLCB3,PPP3CA	NP11,NP16	0.387	1.335	1000
GO:0043010	2	camera-type eye development	go	BP	CACNA1C,EFEMP1,FOXP2	NP11,NP12	0.387	1.311	1000
GO:0006622	1	protein targeting to lysosome	go	BP	RAB7A	NP11	0.387	0.504	1000
GO:0015804	1	neutral amino acid transport	go	BP	SLC6A17	NP16	0.387	0.503	1000
GO:0060413	1	atrial septum morphogenesis	go	BP	ZFPM1	NP11	0.387	0.496	1000
GO:0010952	1	positive regulation of peptidase activity	go	BP	MMP14	NP19	0.388	0.493	1000
GO:0051604	1	protein maturation	go	BP	LMF1	NP12	0.388	0.512	1000
GO:0007076	1	mitotic chromosome condensation	go	BP	TTN	NP19	0.389	0.509	1000
GO:0010832	1	negative regulation of myotube differentiation	go	BP	BHLHE41	NP11	0.389	0.493	1000
GO:0010839	1	negative regulation of keratinocyte proliferation	go	BP	INTU	NP11	0.389	0.494	1000
GO:0060317	1	cardiac epithelial to mesenchymal transition	go	BP	TGFBR1	NP19	0.389	0.496	1000
GO:0089711	1	L-glutamate transmembrane transport	go	BP	SLC1A2,SLC1A7,SLC25A12	NP11	0.389	0.493	1000
GO:0033540	1	fatty acid beta-oxidation using acyl-CoA oxidase	go	BP	ACOT8	NP01	0.39	0.508	1000
GO:0030218	2	erythrocyte differentiation	go	BP	HIPK2,KIT,ZFPM1	NP11,NP16	0.391	1.327	1000
GO:0042552	2	myelination	go	BP	NFASC,OLIG2,SBF2	NP11,NP16	0.391	1.341	1000
GO:0060425	1	lung morphogenesis	go	BP	STK40	NP11	0.391	0.517	1000
GO:0090630	3	activation of GTPase activity	go	BP	BCAS3,RABGAP1L,SYDE1,TBC1D8B	NP10,NP11,NP17	0.392	2.275	1000
GO:0015693	1	magnesium ion transport	go	BP	MMGT1	NP19	0.392	0.484	1000
GO:0042026	1	protein refolding	go	BP	DNAJA4	NP12	0.392	0.491	1000
GO:0045071	2	negative regulation of viral genome replication	go	BP	MX1,PROX1	NP01,NP16	0.393	1.321	1000
GO:0007191	1	adenylate cyclase-activating dopamine receptor signaling pathway	go	BP	GNAS	NP16	0.393	0.497	1000
GO:0042573	1	retinoic acid metabolic process	go	BP	ALDH1A3	NP10	0.393	0.497	1000
GO:0045429	2	positive regulation of nitric oxide biosynthetic process	go	BP	DNM2,HSP90AB1,PKD2	NP11,NP16	0.394	1.348	1000
GO:0042073	1	intraciliary transport	go	BP	IFT46	NP11	0.395	0.529	1000
GO:0045599	2	negative regulation of fat cell differentiation	go	BP	ASXL1,ZFPM1	NP01,NP11	0.396	1.352	1000
GO:0071377	2	cellular response to glucagon stimulus	go	BP	ADCY4,ADCY9,PRKACG	NP11,NP12	0.396	1.355	1000
GO:0007192	1	adenylate cyclase-activating serotonin receptor signaling pathway	go	BP	OR10H3	NP11	0.396	0.505	1000
GO:0035640	1	exploration behavior	go	BP	JPH3	NP16	0.396	0.51	1000
GO:0033683	2	nucleotide-excision repair, DNA incision	go	BP	CHD1L,CUL4A	NP11,NP17	0.397	1.34	1000
GO:0022408	1	negative regulation of cell-cell adhesion	go	BP	GTPBP4,PODXL	NP11	0.397	0.505	1000
GO:0033630	1	positive regulation of cell adhesion mediated by integrin	go	BP	IFT74	NP17	0.398	0.485	1000
GO:0033962	1	cytoplasmic mRNA processing body assembly	go	BP	EDC3	NP12	0.398	0.497	1000
GO:0035725	3	sodium ion transmembrane transport	go	BP	PKD2,SCN4B,SLC24A4,SLC4A5	NP11,NP16,NP19	0.399	2.242	1000
GO:0009725	2	response to hormone	go	BP	MMP14,STEAP2	NP16,NP19	0.399	1.345	1000
GO:0040029	1	regulation of gene expression, epigenetic	go	BP	TFAP2C	NP16	0.399	0.488	1000
GO:0050901	1	leukocyte tethering or rolling	go	BP	GOLPH3	NP16	0.399	0.498	1000
GO:0035338	2	long-chain fatty-acyl-CoA biosynthetic process	go	BP	ACOT8,ELOVL1,ELOVL4	NP01,NP11	0.4	1.38	1000
GO:0015986	1	ATP synthesis coupled proton transport	go	BP	ATP6V0A2	NP11	0.4	0.508	1000
GO:0031640	1	killing of cells of other organism	go	BP	DEFA4	NP11	0.4	0.502	1000
GO:0032516	1	positive regulation of phosphoprotein phosphatase activity	go	BP	HSP90AB1	NP11	0.4	0.508	1000
GO:0090141	1	positive regulation of mitochondrial fission	go	BP	PRKN	NP11	0.4	0.517	1000
GO:0030155	2	regulation of cell adhesion	go	BP	LAMA1,LAMA4	NP11,NP16	0.401	1.354	1000
GO:1902230	1	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	go	BP	SNAI1	NP17	0.401	0.496	1000
GO:0043434	2	response to peptide hormone	go	BP	EIF2B3,TRIM24	NP10,NP11	0.402	1.398	1000
GO:2000179	1	positive regulation of neural precursor cell proliferation	go	BP	PROX1	NP16	0.402	0.531	1000
GO:0043124	2	negative regulation of I-kappaB kinase/NF-kappaB signaling	go	BP	ESR1,PER1	NP11,NP12	0.403	1.355	1000
GO:0043403	1	skeletal muscle tissue regeneration	go	BP	EYS	NP17	0.403	0.516	1000
GO:0035023	3	regulation of Rho protein signal transduction	go	BP	ARHGEF12,ARHGEF7,BCR,OBSCN,PLEKHG1,PREX1,VAV1	NP11,NP12,NP16	0.404	2.265	1000
